Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.1,
Sample Interval,1e-05,
Record Length,100000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-4.3940e-02,4.83219,5.03844
-4.3930e-02,4.83375,5.03625
-4.3920e-02,4.83406,5.03813
-4.3910e-02,4.83312,5.03875
-4.3900e-02,4.83312,5.03906
-4.3890e-02,4.83406,5.03625
-4.3880e-02,4.83094,5.03813
-4.3870e-02,4.83094,5.03969
-4.3860e-02,4.82969,5.0375
-4.3850e-02,4.83125,5.04
-4.3840e-02,4.83344,5.03813
-4.3830e-02,4.83469,5.04
-4.3820e-02,4.83344,5.0375
-4.3810e-02,4.83375,5.03625
-4.3800e-02,4.83312,5.0375
-4.3790e-02,4.83406,5.04031
-4.3780e-02,4.83531,5.03688
-4.3770e-02,4.83375,5.0375
-4.3760e-02,4.83188,5.03875
-4.3750e-02,4.83094,5.03594
-4.3740e-02,4.83094,5.04
-4.3730e-02,4.83219,5.03688
-4.3720e-02,4.83219,5.03969
-4.3710e-02,4.83094,5.03813
-4.3700e-02,4.83219,5.0375
-4.3690e-02,4.83469,5.03469
-4.3680e-02,4.83188,5.03813
-4.3670e-02,4.83312,5.03844
-4.3660e-02,4.83375,5.03688
-4.3650e-02,4.83406,5.03969
-4.3640e-02,4.83375,5.03813
-4.3630e-02,4.83219,5.04031
-4.3620e-02,4.83344,5.03844
-4.3610e-02,4.83125,5.04031
-4.3600e-02,4.83188,5.03438
-4.3590e-02,4.82938,5.03844
-4.3580e-02,4.83188,5.03813
-4.3570e-02,4.83219,5.03719
-4.3560e-02,4.83531,5.03875
-4.3550e-02,4.83531,5.03875
-4.3540e-02,4.8325,5.03563
-4.3530e-02,4.8325,5.03906
-4.3520e-02,4.83375,5.04094
-4.3510e-02,4.8325,5.03469
-4.3500e-02,4.83594,5.04094
-4.3490e-02,4.83531,5.03625
-4.3480e-02,4.83375,5.0375
-4.3470e-02,4.83312,5.03813
-4.3460e-02,4.83,5.03844
-4.3450e-02,4.83344,5.03813
-4.3440e-02,4.83188,5.03875
-4.3430e-02,4.835,5.03906
-4.3420e-02,4.83469,5.045
-4.3410e-02,4.83375,5.0425
-4.3400e-02,4.8325,5.04281
-4.3390e-02,4.83469,5.03906
-4.3380e-02,4.83188,5.04031
-4.3370e-02,4.83469,5.03813
-4.3360e-02,4.8325,5.03906
-4.3350e-02,4.83531,5.03719
-4.3340e-02,4.8325,5.03719
-4.3330e-02,4.83469,5.04
-4.3320e-02,4.8325,5.04281
-4.3310e-02,4.83344,5.04094
-4.3300e-02,4.83344,5.0375
-4.3290e-02,4.83312,5.0425
-4.3280e-02,4.83375,5.03688
-4.3270e-02,4.83406,5.03688
-4.3260e-02,4.83219,5.03875
-4.3250e-02,4.83094,5.03625
-4.3240e-02,4.83,5.03594
-4.3230e-02,4.83375,5.03344
-4.3220e-02,4.83188,5.0375
-4.3210e-02,4.8325,5.03688
-4.3200e-02,4.83125,5.03563
-4.3190e-02,4.83375,5.03688
-4.3180e-02,4.82938,5.03844
-4.3170e-02,4.82938,5.03719
-4.3160e-02,4.8325,5.03625
-4.3150e-02,4.83062,5.03594
-4.3140e-02,4.83312,5.03625
-4.3130e-02,4.8325,5.0375
-4.3120e-02,4.82938,5.03719
-4.3110e-02,4.83312,5.03688
-4.3100e-02,4.83219,5.03719
-4.3090e-02,4.82906,5.03469
-4.3080e-02,4.82906,5.03
-4.3070e-02,4.8325,5.03313
-4.3060e-02,4.82969,5.03344
-4.3050e-02,4.82969,5.035
-4.3040e-02,4.8325,5.03719
-4.3030e-02,4.83469,5.03594
-4.3020e-02,4.83094,5.03281
-4.3010e-02,4.83375,5.03625
-4.3000e-02,4.83344,5.03469
-4.2990e-02,4.83125,5.03313
-4.2980e-02,4.83094,5.03344
-4.2970e-02,4.82938,5.035
-4.2960e-02,4.82781,5.035
-4.2950e-02,4.83062,5.03406
-4.2940e-02,4.83375,5.03563
-4.2930e-02,4.83,5.03813
-4.2920e-02,4.83062,5.03844
-4.2910e-02,4.83188,5.03438
-4.2900e-02,4.83188,5.03813
-4.2890e-02,4.83,5.03469
-4.2880e-02,4.82938,5.03688
-4.2870e-02,4.8325,5.03469
-4.2860e-02,4.83188,5.03469
-4.2850e-02,4.83406,5.03844
-4.2840e-02,4.8325,5.03469
-4.2830e-02,4.83344,5.035
-4.2820e-02,4.83125,5.03438
-4.2810e-02,4.83188,5.03813
-4.2800e-02,4.83125,5.03594
-4.2790e-02,4.83344,5.03563
-4.2780e-02,4.83219,5.03813
-4.2770e-02,4.83375,5.035
-4.2760e-02,4.83594,5.03594
-4.2750e-02,4.8325,5.03688
-4.2740e-02,4.8375,5.0375
-4.2730e-02,4.8325,5.03469
-4.2720e-02,4.83406,5.03469
-4.2710e-02,4.83375,5.03625
-4.2700e-02,4.8325,5.03719
-4.2690e-02,4.83125,5.03469
-4.2680e-02,4.83219,5.03594
-4.2670e-02,4.83312,5.04406
-4.2660e-02,4.83344,5.03688
-4.2650e-02,4.83188,5.03813
-4.2640e-02,4.83219,5.0375
-4.2630e-02,4.83312,5.0375
-4.2620e-02,4.82938,5.03969
-4.2610e-02,4.83312,5.03844
-4.2600e-02,4.83312,5.0375
-4.2590e-02,4.82969,5.03719
-4.2580e-02,4.82969,5.03625
-4.2570e-02,4.83312,5.03594
-4.2560e-02,4.83062,5.03875
-4.2550e-02,4.83219,5.03875
-4.2540e-02,4.83062,5.0375
-4.2530e-02,4.83344,5.03469
-4.2520e-02,4.8325,5.03625
-4.2510e-02,4.83531,5.03625
-4.2500e-02,4.83344,5.03688
-4.2490e-02,4.83375,5.03719
-4.2480e-02,4.83469,5.03469
-4.2470e-02,4.83375,5.035
-4.2460e-02,4.83406,5.03344
-4.2450e-02,4.83125,5.03688
-4.2440e-02,4.82969,5.03813
-4.2430e-02,4.8325,5.03469
-4.2420e-02,4.83312,5.03594
-4.2410e-02,4.83219,5.03688
-4.2400e-02,4.83344,5.03625
-4.2390e-02,4.835,5.03625
-4.2380e-02,4.83406,5.035
-4.2370e-02,4.83531,5.03469
-4.2360e-02,4.83094,5.03625
-4.2350e-02,4.835,5.03313
-4.2340e-02,4.83344,5.03281
-4.2330e-02,4.83469,5.03438
-4.2320e-02,4.83469,5.03563
-4.2310e-02,4.8325,5.03313
-4.2300e-02,4.83312,5.03406
-4.2290e-02,4.83469,5.03594
-4.2280e-02,4.83219,5.03344
-4.2270e-02,4.83594,5.03594
-4.2260e-02,4.835,5.03438
-4.2250e-02,4.83594,5.035
-4.2240e-02,4.83344,5.03563
-4.2230e-02,4.83312,5.03406
-4.2220e-02,4.83219,5.03219
-4.2210e-02,4.83406,5.03438
-4.2200e-02,4.83375,5.03594
-4.2190e-02,4.835,5.03688
-4.2180e-02,4.83469,5.03344
-4.2170e-02,4.83375,5.03344
-4.2160e-02,4.83531,5.03594
-4.2150e-02,4.83469,5.03594
-4.2140e-02,4.83344,5.03688
-4.2130e-02,4.83625,5.03594
-4.2120e-02,4.83594,5.035
-4.2110e-02,4.83656,5.03688
-4.2100e-02,4.83531,5.0375
-4.2090e-02,4.83594,5.04531
-4.2080e-02,4.83469,5.03156
-4.2070e-02,4.83406,5.035
-4.2060e-02,4.83375,5.03344
-4.2050e-02,4.83531,5.04125
-4.2040e-02,4.83094,5.03813
-4.2030e-02,4.8325,5.0375
-4.2020e-02,4.835,5.03438
-4.2010e-02,4.8325,5.03594
-4.2000e-02,4.83219,5.03875
-4.1990e-02,4.83344,5.03563
-4.1980e-02,4.83094,5.035
-4.1970e-02,4.82906,5.03594
-4.1960e-02,4.83219,5.03688
-4.1950e-02,4.83094,5.03688
-4.1940e-02,4.83312,5.03813
-4.1930e-02,4.83531,5.04531
-4.1920e-02,4.83406,5.03313
-4.1910e-02,4.83594,5.03844
-4.1900e-02,4.8325,5.03719
-4.1890e-02,4.83188,5.04094
-4.1880e-02,4.83219,5.0375
-4.1870e-02,4.83188,5.03469
-4.1860e-02,4.83375,5.03281
-4.1850e-02,4.83312,5.03594
-4.1840e-02,4.83125,5.03844
-4.1830e-02,4.83062,5.03719
-4.1820e-02,4.83219,5.035
-4.1810e-02,4.83219,5.03906
-4.1800e-02,4.83188,5.03563
-4.1790e-02,4.83344,5.03844
-4.1780e-02,4.83,5.035
-4.1770e-02,4.83094,5.03313
-4.1760e-02,4.83406,5.03625
-4.1750e-02,4.83375,5.03469
-4.1740e-02,4.83344,5.03688
-4.1730e-02,4.82844,5.03563
-4.1720e-02,4.83188,5.03594
-4.1710e-02,4.83531,5.03719
-4.1700e-02,4.83469,5.0375
-4.1690e-02,4.83125,5.03813
-4.1680e-02,4.83344,5.03719
-4.1670e-02,4.83312,5.03438
-4.1660e-02,4.83344,5.03719
-4.1650e-02,4.83125,5.0375
-4.1640e-02,4.83094,5.03406
-4.1630e-02,4.83312,5.03313
-4.1620e-02,4.83,5.03219
-4.1610e-02,4.83312,5.03906
-4.1600e-02,4.83406,5.04406
-4.1590e-02,4.835,5.02875
-4.1580e-02,4.83344,5.03438
-4.1570e-02,4.83312,5.03719
-4.1560e-02,4.8325,5.0375
-4.1550e-02,4.83125,5.03688
-4.1540e-02,4.83406,5.03438
-4.1530e-02,4.83531,5.03406
-4.1520e-02,4.83531,5.03719
-4.1510e-02,4.83312,5.03625
-4.1500e-02,4.83531,5.04125
-4.1490e-02,4.83375,5.03313
-4.1480e-02,4.8325,5.03594
-4.1470e-02,4.83625,5.03469
-4.1460e-02,4.83219,5.03844
-4.1450e-02,4.8325,5.03469
-4.1440e-02,4.83406,5.03844
-4.1430e-02,4.83375,5.03625
-4.1420e-02,4.83312,5.03719
-4.1410e-02,4.83469,5.03719
-4.1400e-02,4.835,5.03969
-4.1390e-02,4.83,5.03906
-4.1380e-02,4.8325,5.04094
-4.1370e-02,4.83219,5.03406
-4.1360e-02,4.83531,5.03625
-4.1350e-02,4.83531,5.03625
-4.1340e-02,4.83469,5.03844
-4.1330e-02,4.83656,5.03281
-4.1320e-02,4.8325,5.03688
-4.1310e-02,4.83375,5.03875
-4.1300e-02,4.83219,5.03906
-4.1290e-02,4.83188,5.03313
-4.1280e-02,4.83312,5.03594
-4.1270e-02,4.83094,5.03563
-4.1260e-02,4.83188,5.03625
-4.1250e-02,4.82969,5.03688
-4.1240e-02,4.83188,5.03438
-4.1230e-02,4.83,5.03406
-4.1220e-02,4.83125,5.03625
-4.1210e-02,4.83188,5.03594
-4.1200e-02,4.83344,5.03594
-4.1190e-02,4.83188,5.03688
-4.1180e-02,4.83406,5.03875
-4.1170e-02,4.83594,5.03875
-4.1160e-02,4.83188,5.03813
-4.1150e-02,4.83375,5.03594
-4.1140e-02,4.83219,5.03969
-4.1130e-02,4.83469,5.03563
-4.1120e-02,4.83375,5.03875
-4.1110e-02,4.83219,5.04
-4.1100e-02,4.83406,5.03406
-4.1090e-02,4.8325,5.03594
-4.1080e-02,4.83125,5.035
-4.1070e-02,4.83188,5.03594
-4.1060e-02,4.8325,5.035
-4.1050e-02,4.83,5.035
-4.1040e-02,4.82906,5.03594
-4.1030e-02,4.83094,5.03688
-4.1020e-02,4.82906,5.03406
-4.1010e-02,4.82969,5.03344
-4.1000e-02,4.82812,5.03281
-4.0990e-02,4.82687,5.03688
-4.0980e-02,4.82906,5.03438
-4.0970e-02,4.82844,5.035
-4.0960e-02,4.82938,5.03844
-4.0950e-02,4.82906,5.03188
-4.0940e-02,4.82906,5.03281
-4.0930e-02,4.82781,5.03
-4.0920e-02,4.83062,5.03094
-4.0910e-02,4.82844,5.03063
-4.0900e-02,4.82906,5.03313
-4.0890e-02,4.82906,5.03594
-4.0880e-02,4.82969,5.03406
-4.0870e-02,4.83062,5.0375
-4.0860e-02,4.82969,5.03344
-4.0850e-02,4.82906,5.03219
-4.0840e-02,4.82938,5.03313
-4.0830e-02,4.83094,5.03063
-4.0820e-02,4.83062,5.03469
-4.0810e-02,4.82844,5.03438
-4.0800e-02,4.83188,5.03625
-4.0790e-02,4.83094,5.03688
-4.0780e-02,4.83375,5.03563
-4.0770e-02,4.82781,5.03281
-4.0760e-02,4.83,5.03406
-4.0750e-02,4.82906,5.03281
-4.0740e-02,4.83,5.03875
-4.0730e-02,4.8325,5.03438
-4.0720e-02,4.82719,5.03313
-4.0710e-02,4.82781,5.03875
-4.0700e-02,4.82969,5.03813
-4.0690e-02,4.83062,5.03594
-4.0680e-02,4.83344,5.03469
-4.0670e-02,4.83188,5.03313
-4.0660e-02,4.8325,5.03438
-4.0650e-02,4.83312,5.03688
-4.0640e-02,4.82906,5.03406
-4.0630e-02,4.83,5.03438
-4.0620e-02,4.83344,5.035
-4.0610e-02,4.83312,5.03688
-4.0600e-02,4.83094,5.04
-4.0590e-02,4.83188,5.03688
-4.0580e-02,4.83188,5.03688
-4.0570e-02,4.83188,5.03688
-4.0560e-02,4.8325,5.0375
-4.0550e-02,4.83219,5.03719
-4.0540e-02,4.83531,5.035
-4.0530e-02,4.83312,5.0375
-4.0520e-02,4.8325,5.03875
-4.0510e-02,4.83125,5.03406
-4.0500e-02,4.83094,5.03594
-4.0490e-02,4.83062,5.0375
-4.0480e-02,4.83219,5.03563
-4.0470e-02,4.83062,5.03469
-4.0460e-02,4.83125,5.03625
-4.0450e-02,4.83219,5.03313
-4.0440e-02,4.83469,5.03406
-4.0430e-02,4.83094,5.03625
-4.0420e-02,4.83125,5.03625
-4.0410e-02,4.83188,5.03219
-4.0400e-02,4.83344,5.03469
-4.0390e-02,4.83219,5.035
-4.0380e-02,4.82969,5.03469
-4.0370e-02,4.83094,5.03313
-4.0360e-02,4.83094,5.03344
-4.0350e-02,4.83094,5.03438
-4.0340e-02,4.83094,5.03688
-4.0330e-02,4.83094,5.03813
-4.0320e-02,4.83125,5.03594
-4.0310e-02,4.83188,5.03563
-4.0300e-02,4.8325,5.03625
-4.0290e-02,4.83062,5.03406
-4.0280e-02,4.83094,5.03563
-4.0270e-02,4.83625,5.03469
-4.0260e-02,4.83344,5.03719
-4.0250e-02,4.8325,5.03844
-4.0240e-02,4.83219,5.03813
-4.0230e-02,4.83062,5.0375
-4.0220e-02,4.83375,5.03875
-4.0210e-02,4.83312,5.03406
-4.0200e-02,4.83406,5.03625
-4.0190e-02,4.83594,5.03906
-4.0180e-02,4.83625,5.03625
-4.0170e-02,4.835,5.035
-4.0160e-02,4.83312,5.03594
-4.0150e-02,4.8325,5.03313
-4.0140e-02,4.83344,5.03563
-4.0130e-02,4.835,5.03594
-4.0120e-02,4.83312,5.03688
-4.0110e-02,4.83344,5.03688
-4.0100e-02,4.835,5.03469
-4.0090e-02,4.835,5.03719
-4.0080e-02,4.83531,5.03438
-4.0070e-02,4.83,5.03406
-4.0060e-02,4.83094,5.03719
-4.0050e-02,4.83188,5.03406
-4.0040e-02,4.83094,5.03563
-4.0030e-02,4.83219,5.03094
-4.0020e-02,4.83062,5.03438
-4.0010e-02,4.83188,5.03469
-4.0000e-02,4.8325,5.0375
-3.9990e-02,4.83125,5.035
-3.9980e-02,4.83188,5.03469
-3.9970e-02,4.83312,5.03625
-3.9960e-02,4.83188,5.03719
-3.9950e-02,4.83312,5.03688
-3.9940e-02,4.83219,5.0375
-3.9930e-02,4.83219,5.03594
-3.9920e-02,4.83219,5.03719
-3.9910e-02,4.83094,5.03875
-3.9900e-02,4.83,5.03688
-3.9890e-02,4.82969,5.03719
-3.9880e-02,4.82969,5.03469
-3.9870e-02,4.83125,5.03313
-3.9860e-02,4.83125,5.03344
-3.9850e-02,4.82906,5.03406
-3.9840e-02,4.82812,5.03469
-3.9830e-02,4.83094,5.03688
-3.9820e-02,4.83188,5.03906
-3.9810e-02,4.8325,5.03813
-3.9800e-02,4.83188,5.03719
-3.9790e-02,4.82906,5.03906
-3.9780e-02,4.8325,5.03625
-3.9770e-02,4.83062,5.03688
-3.9760e-02,4.82969,5.03688
-3.9750e-02,4.82969,5.03219
-3.9740e-02,4.83094,5.03875
-3.9730e-02,4.83312,5.03594
-3.9720e-02,4.8325,5.03688
-3.9710e-02,4.83188,5.03469
-3.9700e-02,4.83125,5.03688
-3.9690e-02,4.82969,5.03313
-3.9680e-02,4.83188,5.03344
-3.9670e-02,4.83062,5.03406
-3.9660e-02,4.83062,5.03344
-3.9650e-02,4.83219,5.03594
-3.9640e-02,4.82812,5.03563
-3.9630e-02,4.82844,5.03438
-3.9620e-02,4.83,5.0375
-3.9610e-02,4.83062,5.03406
-3.9600e-02,4.83062,5.035
-3.9590e-02,4.83094,5.03219
-3.9580e-02,4.82781,5.03313
-3.9570e-02,4.82844,5.035
-3.9560e-02,4.83125,5.03406
-3.9550e-02,4.83188,5.03719
-3.9540e-02,4.83094,5.03594
-3.9530e-02,4.83219,5.03563
-3.9520e-02,4.82938,5.0375
-3.9510e-02,4.83531,5.035
-3.9500e-02,4.83188,5.03406
-3.9490e-02,4.83125,5.03469
-3.9480e-02,4.82906,5.03625
-3.9470e-02,4.83125,5.03875
-3.9460e-02,4.83625,5.03563
-3.9450e-02,4.8325,5.03719
-3.9440e-02,4.83188,5.03906
-3.9430e-02,4.83094,5.03625
-3.9420e-02,4.8325,5.03438
-3.9410e-02,4.83344,5.03625
-3.9400e-02,4.83219,5.03406
-3.9390e-02,4.83094,5.03813
-3.9380e-02,4.83312,5.03719
-3.9370e-02,4.82812,5.03406
-3.9360e-02,4.82906,5.03719
-3.9350e-02,4.83062,5.03688
-3.9340e-02,4.82969,5.03563
-3.9330e-02,4.83219,5.03625
-3.9320e-02,4.83188,5.03563
-3.9310e-02,4.83125,5.03813
-3.9300e-02,4.83406,5.03438
-3.9290e-02,4.83375,5.035
-3.9280e-02,4.83062,5.03406
-3.9270e-02,4.83312,5.03625
-3.9260e-02,4.83219,5.03625
-3.9250e-02,4.83094,5.03719
-3.9240e-02,4.83344,5.035
-3.9230e-02,4.83188,5.03688
-3.9220e-02,4.83219,5.03313
-3.9210e-02,4.83219,5.035
-3.9200e-02,4.8325,5.03813
-3.9190e-02,4.82938,5.03813
-3.9180e-02,4.83188,5.03563
-3.9170e-02,4.83125,5.0375
-3.9160e-02,4.83219,5.03688
-3.9150e-02,4.83,5.03625
-3.9140e-02,4.8325,5.03813
-3.9130e-02,4.82969,5.03406
-3.9120e-02,4.82938,5.03438
-3.9110e-02,4.82938,5.03594
-3.9100e-02,4.83,5.03406
-3.9090e-02,4.83094,5.03625
-3.9080e-02,4.83469,5.03688
-3.9070e-02,4.83312,5.03688
-3.9060e-02,4.83625,5.03875
-3.9050e-02,4.83406,5.03594
-3.9040e-02,4.83094,5.03313
-3.9030e-02,4.82938,5.03344
-3.9020e-02,4.82938,5.03469
-3.9010e-02,4.83188,5.03438
-3.9000e-02,4.83125,5.03906
-3.8990e-02,4.8325,5.03844
-3.8980e-02,4.83312,5.03875
-3.8970e-02,4.82969,5.03594
-3.8960e-02,4.83375,5.03813
-3.8950e-02,4.83188,5.035
-3.8940e-02,4.83219,5.03813
-3.8930e-02,4.83062,5.03344
-3.8920e-02,4.82906,5.03469
-3.8910e-02,4.82781,5.03281
-3.8900e-02,4.82906,5.03469
-3.8890e-02,4.82844,5.035
-3.8880e-02,4.82938,5.03219
-3.8870e-02,4.82812,5.03469
-3.8860e-02,4.82844,5.03281
-3.8850e-02,4.82969,5.03094
-3.8840e-02,4.82844,5.03313
-3.8830e-02,4.82781,5.03406
-3.8820e-02,4.82656,5.03563
-3.8810e-02,4.82844,5.035
-3.8800e-02,4.82906,5.03406
-3.8790e-02,4.82656,5.03
-3.8780e-02,4.82844,5.03469
-3.8770e-02,4.82687,5.03438
-3.8760e-02,4.82625,5.03594
-3.8750e-02,4.82812,5.03344
-3.8740e-02,4.82563,5.03281
-3.8730e-02,4.82687,5.03625
-3.8720e-02,4.83062,5.03469
-3.8710e-02,4.82906,5.03406
-3.8700e-02,4.82906,5.03469
-3.8690e-02,4.82812,5.03313
-3.8680e-02,4.82437,5.03406
-3.8670e-02,4.83062,5.03313
-3.8660e-02,4.82844,5.03469
-3.8650e-02,4.82938,5.03469
-3.8640e-02,4.82906,5.03313
-3.8630e-02,4.82625,5.03469
-3.8620e-02,4.82844,5.03031
-3.8610e-02,4.82719,5.03438
-3.8600e-02,4.82687,5.03156
-3.8590e-02,4.83,5.03281
-3.8580e-02,4.82719,5.03219
-3.8570e-02,4.82812,5.03344
-3.8560e-02,4.82656,5.03094
-3.8550e-02,4.82687,5.03156
-3.8540e-02,4.82844,5.03594
-3.8530e-02,4.82687,5.03313
-3.8520e-02,4.82812,5.03031
-3.8510e-02,4.82938,5.03344
-3.8500e-02,4.82781,5.03031
-3.8490e-02,4.82531,5.03313
-3.8480e-02,4.825,5.03188
-3.8470e-02,4.82531,5.02906
-3.8460e-02,4.82844,5.03188
-3.8450e-02,4.82031,5.0225
-3.8440e-02,4.83469,5.03594
-3.8430e-02,4.82656,5.03156
-3.8420e-02,4.82781,5.02875
-3.8410e-02,4.82844,5.02937
-3.8400e-02,4.82906,5.0275
-3.8390e-02,4.82812,5.03063
-3.8380e-02,4.82656,5.03188
-3.8370e-02,4.82719,5.03156
-3.8360e-02,4.82781,5.03219
-3.8350e-02,4.82781,5.03063
-3.8340e-02,4.82437,5.02781
-3.8330e-02,4.82687,5.03156
-3.8320e-02,4.825,5.03094
-3.8310e-02,4.82625,5.03063
-3.8300e-02,4.82094,5.03063
-3.8290e-02,4.82563,5.03156
-3.8280e-02,4.82563,5.02937
-3.8270e-02,4.82437,5.02875
-3.8260e-02,4.82781,5.03219
-3.8250e-02,4.82531,5.02875
-3.8240e-02,4.82938,5.03344
-3.8230e-02,4.82781,5.02906
-3.8220e-02,4.82906,5.02781
-3.8210e-02,4.82313,5.03
-3.8200e-02,4.82437,5.02656
-3.8190e-02,4.82719,5.03313
-3.8180e-02,4.82625,5.03
-3.8170e-02,4.82625,5.02875
-3.8160e-02,4.82563,5.03063
-3.8150e-02,4.82563,5.03
-3.8140e-02,4.82719,5.03219
-3.8130e-02,4.82563,5.03
-3.8120e-02,4.82375,5.03063
-3.8110e-02,4.82125,5.03188
-3.8100e-02,4.82781,5.03094
-3.8090e-02,4.82656,5.02781
-3.8080e-02,4.82781,5.03094
-3.8070e-02,4.82531,5.02906
-3.8060e-02,4.82531,5.02656
-3.8050e-02,4.82906,5.03688
-3.8040e-02,4.82687,5.02875
-3.8030e-02,4.82719,5.03031
-3.8020e-02,4.82219,5.02813
-3.8010e-02,4.82906,5.03188
-3.8000e-02,4.82406,5.03
-3.7990e-02,4.82719,5.03031
-3.7980e-02,4.82563,5.02937
-3.7970e-02,4.82313,5.02719
-3.7960e-02,4.82844,5.02906
-3.7950e-02,4.825,5.02781
-3.7940e-02,4.825,5.02875
-3.7930e-02,4.82313,5.02531
-3.7920e-02,4.82719,5.03438
-3.7910e-02,4.82687,5.03094
-3.7900e-02,4.825,5.03156
-3.7890e-02,4.82812,5.03063
-3.7880e-02,4.82781,5.02813
-3.7870e-02,4.82656,5.03094
-3.7860e-02,4.82687,5.03094
-3.7850e-02,4.825,5.02781
-3.7840e-02,4.82406,5.02906
-3.7830e-02,4.82812,5.03094
-3.7820e-02,4.82719,5.03
-3.7810e-02,4.82375,5.02906
-3.7800e-02,4.82313,5.02656
-3.7790e-02,4.82719,5.03
-3.7780e-02,4.82563,5.03031
-3.7770e-02,4.82563,5.02875
-3.7760e-02,4.82437,5.03063
-3.7750e-02,4.82563,5.03094
-3.7740e-02,4.83094,5.03219
-3.7730e-02,4.825,5.03188
-3.7720e-02,4.82719,5.03063
-3.7710e-02,4.82563,5.02937
-3.7700e-02,4.82906,5.03406
-3.7690e-02,4.82375,5.03094
-3.7680e-02,4.82563,5.03313
-3.7670e-02,4.82625,5.03313
-3.7660e-02,4.82563,5.03
-3.7650e-02,4.82938,5.03188
-3.7640e-02,4.825,5.02937
-3.7630e-02,4.82625,5.03156
-3.7620e-02,4.82719,5.03156
-3.7610e-02,4.81813,5.02188
-3.7600e-02,4.82531,5.03406
-3.7590e-02,4.83062,5.03438
-3.7580e-02,4.82437,5.02781
-3.7570e-02,4.825,5.03063
-3.7560e-02,4.82531,5.02937
-3.7550e-02,4.82563,5.02906
-3.7540e-02,4.82625,5.02937
-3.7530e-02,4.825,5.03
-3.7520e-02,4.82437,5.03188
-3.7510e-02,4.82406,5.02906
-3.7500e-02,4.82437,5.02719
-3.7490e-02,4.82906,5.03063
-3.7480e-02,4.82812,5.03063
-3.7470e-02,4.82656,5.02937
-3.7460e-02,4.82719,5.03031
-3.7450e-02,4.82531,5.02656
-3.7440e-02,4.82844,5.03156
-3.7430e-02,4.82687,5.03188
-3.7420e-02,4.82781,5.02875
-3.7410e-02,4.82781,5.03031
-3.7400e-02,4.82563,5.02719
-3.7390e-02,4.82406,5.02719
-3.7380e-02,4.82719,5.03281
-3.7370e-02,4.83,5.03469
-3.7360e-02,4.82719,5.03313
-3.7350e-02,4.83062,5.035
-3.7340e-02,4.82938,5.03188
-3.7330e-02,4.82969,5.03406
-3.7320e-02,4.82906,5.03219
-3.7310e-02,4.82781,5.03094
-3.7300e-02,4.82844,5.03344
-3.7290e-02,4.82906,5.03438
-3.7280e-02,4.82969,5.03219
-3.7270e-02,4.83094,5.03281
-3.7260e-02,4.8325,5.03438
-3.7250e-02,4.83094,5.03438
-3.7240e-02,4.8325,5.03469
-3.7230e-02,4.82812,5.03688
-3.7220e-02,4.83188,5.03344
-3.7210e-02,4.83219,5.03594
-3.7200e-02,4.83375,5.03438
-3.7190e-02,4.83188,5.03438
-3.7180e-02,4.83344,5.035
-3.7170e-02,4.83188,5.03625
-3.7160e-02,4.83375,5.03344
-3.7150e-02,4.83375,5.03344
-3.7140e-02,4.83344,5.03406
-3.7130e-02,4.83125,5.03406
-3.7120e-02,4.83344,5.03406
-3.7110e-02,4.83125,5.0375
-3.7100e-02,4.83469,5.03438
-3.7090e-02,4.83188,5.03469
-3.7080e-02,4.83062,5.035
-3.7070e-02,4.83094,5.03563
-3.7060e-02,4.8325,5.03188
-3.7050e-02,4.83062,5.03594
-3.7040e-02,4.83125,5.03469
-3.7030e-02,4.83094,5.03563
-3.7020e-02,4.8325,5.03625
-3.7010e-02,4.835,5.03688
-3.7000e-02,4.83188,5.03906
-3.6990e-02,4.82844,5.03594
-3.6980e-02,4.83406,5.03719
-3.6970e-02,4.83188,5.03563
-3.6960e-02,4.83469,5.04
-3.6950e-02,4.83219,5.03875
-3.6940e-02,4.83312,5.03875
-3.6930e-02,4.83406,5.03563
-3.6920e-02,4.83406,5.03438
-3.6910e-02,4.83344,5.03688
-3.6900e-02,4.83188,5.03813
-3.6890e-02,4.83406,5.0375
-3.6880e-02,4.83375,5.03625
-3.6870e-02,4.83062,5.0375
-3.6860e-02,4.83,5.03688
-3.6850e-02,4.83344,5.03813
-3.6840e-02,4.835,5.03688
-3.6830e-02,4.83344,5.03594
-3.6820e-02,4.83312,5.03563
-3.6810e-02,4.83094,5.03719
-3.6800e-02,4.83312,5.0375
-3.6790e-02,4.83188,5.0375
-3.6780e-02,4.83125,5.03844
-3.6770e-02,4.8325,5.03594
-3.6760e-02,4.83344,5.0375
-3.6750e-02,4.82938,5.03719
-3.6740e-02,4.82938,5.03438
-3.6730e-02,4.83,5.03813
-3.6720e-02,4.83125,5.03625
-3.6710e-02,4.83,5.03281
-3.6700e-02,4.83,5.035
-3.6690e-02,4.82844,5.03188
-3.6680e-02,4.83062,5.03625
-3.6670e-02,4.83188,5.035
-3.6660e-02,4.82969,5.03438
-3.6650e-02,4.82938,5.0375
-3.6640e-02,4.83219,5.03813
-3.6630e-02,4.83219,5.0375
-3.6620e-02,4.83062,5.03906
-3.6610e-02,4.835,5.03688
